Time Ax Ay Az Wx Wy Wz
2.1 -0.10673900170503552 -0.13504156144030885 9.802260476683964 0.002273282199700257 0.04677457339196307 0.005551248354566582
2.15 -0.12854509522660762 -0.1346406113854075 9.802072984102388 0.0005966860610124767 -0.045357419500618855 0.005055390055840667
2.2 -0.1482066872249735 -0.1342904509317213 9.801899196930716 -0.0013638535870917267 -0.1463148672201639 0.00382573575257571
2.25 -0.12162735955348578 -0.13452871149148393 9.802411635718395 -0.0020761452299873618 -0.17287150995164893 0.0023078197303531465
2.3000000000000003 -0.10460226155352922 -0.13477830423319756 9.802422331216023 -0.0027286200535180946 -0.15832639492513967 0.0007238447684601223
2.35 -0.0845782922674754 -0.13515202130349385 9.802606873006667 -0.0030176769348936 -0.11905016054425584 0.002290416934690571
2.4000000000000004 -0.054805549731741995 -0.13566071193758822 9.802868300957904 -0.003040660628313814 -0.06892782674806015 0.0020820364402203174
2.45 -0.0959842587068869 -0.1352859161485167 9.802368798521153 -0.002967693680008476 -0.07298752085908927 0.002086659677730551
2.5 -0.07935112302159295 -0.135546764911613 9.80269360888306 -0.0033250418620368338 -0.07957972163198031 0.001793358277738439
2.5500000000000003 -0.06565229709365838 -0.1358334286802819 9.802696853883605 -0.00297847645763114 -0.04957906792560395 0.0016393374489403825
2.6 -0.06339018809753053 -0.13600019968030963 9.802461169540386 -0.0023689293960175665 -0.015627448663964295 0.002106279589200175
2.6500000000000004 -0.03922257102566416 -0.136383017461721 9.8026389622215 -0.0022315276196233245 0.009685890905561075 0.002622811513649284
2.7 -0.05534495661141588 -0.13643923325962581 9.802254260028553 -4.785400395812222e-05 0.08164820013168407 0.002648507894263899
2.75 -0.06179191106787261 -0.13655970121543964 9.802416326511615 0.0018884088048680247 0.133106296319768 0.00202480013868986
2.8000000000000003 -0.06774343233216232 -0.13658116850318472 9.802461895616279 0.003484361561951026 0.16979456512261504 0.003772678309613041
2.85 -0.08074478776376505 -0.13636626987935682 9.802438693654013 0.005124324828551267 0.19258704614806593 0.005222179971893942
2.9000000000000004 -0.11059982779577246 -0.135882497194936 9.802139259512423 0.006221469007721669 0.18465243662404177 0.005358800405900546
2.95 -0.12303451514503377 -0.13542775377580296 9.802051649692844 0.00611014579422043 0.1402100712316913 0.005963004603406149
3.0 -0.11799863302536559 -0.13521144453862582 9.80236021100157 0.0054932636090962595 0.08463879704201473 0.006147913161650716
3.0500000000000003 -0.11000086659167033 -0.1349856399507795 9.802540723219856 0.004237842409123338 0.037377693946990455 0.005851866580732908
3.1 -0.10306429672218878 -0.1348016906750456 9.8023519336796 0.002793121710071676 0.004027142289095932 0.005493630540501516
3.1500000000000004 -0.09075746865034419 -0.1347549605696569 9.802333584885702 0.00029910857325743487 -0.0568784966848171 0.004926034618095877
3.2 -0.12930123095398344 -0.13438328644157785 9.80180445524394 -6.869709302166249e-05 -0.07619019809916923 0.003916744222415013
3.25 -0.1095723688145955 -0.1346381955073612 9.802265527396713 -0.0016585391906829504 -0.109953597123815 0.002794318357899673
3.3000000000000003 -0.08641189134233598 -0.13505564720733754 9.80258244195327 -0.00242708815490698 -0.09796822055427763 0.0036204251288319738
3.35 -0.07615640572414137 -0.13534068467594199 9.802562719708229 -0.0029134995649955733 -0.08196796339447603 0.0032904986673530745
3.4000000000000004 -0.07407632817369532 -0.13564561581059267 9.802419946163523 -0.0025841921809023304 -0.03569392233839857 0.0026997631494344106
3.45 -0.05003473021006316 -0.13609903990401434 9.802707742974292 -0.001903475454820741 0.013750045663735229 0.0017787382228175673
3.5 -0.035072697227110476 -0.1365752461806941 9.803067038178533 -0.0002943260771005342 0.09586330792919506 0.0033863650140302333
3.5500000000000003 -0.048759546565023716 -0.13651608298874363 9.80284616347511 0.0013012890348717166 0.16969213018668813 0.004556265067399371
3.6 -0.07627692547780202 -0.1362162294763798 9.802463881920676 0.0027032714896318265 0.2016465000300884 0.005345682855068121
3.65 -0.10075919493113339 -0.13584771814140045 9.802428087072272 0.0030441933723271623 0.16805544201967396 0.005611540043476388
3.7 -0.1334348096826769 -0.13528974282920253 9.801976932084216 0.003753976783496299 0.13680865409198678 0.006470689766663541
3.75 -0.12801144372079312 -0.13507042046729265 9.802022006953534 0.0028658702924024082 0.07373712538807395 0.006822022301669452
3.8 -0.12453887360421928 -0.13495375870276527 9.801989128873533 0.0016102198455141357 0.012361707953150768 0.0062628717852694395
3.85 -0.10681542374970633 -0.13504581550130199 9.802163782930446 0.0004111350707874323 -0.03731526814798323 0.005753801149145308
3.9 -0.09946165820751605 -0.13511363461380213 9.801997315906481 -0.0001626231248436803 -0.04744848480712637 0.004644885196671477
3.95 -0.09367968460393615 -0.1352259871063101 9.802081411638394 -0.0007932143154541601 -0.06325422327360543 0.002880585510635701
4.0 -0.07692437980895997 -0.1355620635432642 9.802540883199146 -0.000726427666553658 -0.03653256709036736 0.004591072505228357
4.05 -0.07277683555849268 -0.13570304165909727 9.802609507666153 -0.0003899534462443596 -0.0016329930456772748 0.0047101582318313856
4.1000000000000005 -0.08818489581161605 -0.1355971440030016 9.802384910702306 7.474786964896555e-05 0.016899138057632 0.0044865052759733084
4.15 -0.10343800482694109 -0.13546408878332036 9.802268191239289 9.289449933159283e-05 -0.002969958970378416 0.004404394885493338
4.2 -0.1264561347221616 -0.13516809485093412 9.801913682864207 0.00014783922230649388 -0.03450315053213487 0.004206543836477273
4.25 -0.13881622967585155 -0.13487521485985082 9.80180370277813 -0.0006539832188055298 -0.11104990188349517 0.0033967509355298953
4.3 -0.12261620288798973 -0.13490306780018305 9.802423380549925 -0.002162056756662997 -0.18954573355859491 0.0030516765640748616
4.3500000000000005 -0.08936679537677737 -0.1351609855762888 9.803059067031786 -0.0031879804845355506 -0.21930990204688172 0.00201908368662565
4.4 -0.061525997932616594 -0.13538841405010044 9.803064209646104 -0.0036147048817208897 -0.20539500129316576 0.0009391767603071626
4.45 -0.04512805774774688 -0.13567539198730932 9.802771496592941 -0.003525701975564246 -0.14956893764289783 4.1193394085203506e-05
4.5 -0.04054151772134776 -0.1359803888202065 9.802604691669954 -0.0027579571399230477 -0.0671893969705824 -0.00013054565593001788
4.55 -0.03634711622342556 -0.13631223836891576 9.802814707514164 -0.0015391132206847697 0.014447224885182096 0.0009306063379461835
4.6000000000000005 -0.06205085813903699 -0.13625228910851916 9.802318733314369 -0.00012964372509337326 0.07402105550821719 0.0021691333085525413
4.65 -0.09027291285918027 -0.1360576453752798 9.80206576806068 0.0008914460509132001 0.07435926872198002 0.003660534580284462
4.7 -0.12069866148754654 -0.13572698524161816 9.801789695225992 0.0017701514491801533 0.05446414898605181 0.0036961941063127783
4.75 -0.12121906941098656 -0.13558192146329306 9.802271595731744 0.0017004491324898524 -0.001174460265198327 0.0040978441145995545
4.800000000000001 -0.11090921422792237 -0.1354875740442247 9.802723593427377 0.0011730751639170418 -0.04621953473976202 0.004551263397689828
4.8500000000000005 -0.09541581412942396 -0.13541297957395082 9.802824620761962 0.0006560962879995172 -0.06819384930355908 0.00361177254031938
4.9 -0.07013731047417332 -0.1355325035191448 9.802896055965242 0.0002514124730233544 -0.0591311882333894 0.003106607727575909
4.95 -0.06977643031496154 -0.13550311315872815 9.802289217843512 9.695506093964097e-05 -0.02392108230401166 0.0024961236545646154
5.0 -0.07972147638146054 -0.13546679697503225 9.802136541244291 -0.00011216088696362358 -0.005546020024690654 0.0016957624790897943
5.050000000000001 -0.08871695776509746 -0.135408351693254 9.802348077104496 -0.0005808225010384729 -0.023826274394737473 0.0025285447092528507
5.1000000000000005 -0.07917715320464142 -0.13561956828134195 9.802332018253534 -0.0005967431944652259 -0.0003876757523062403 0.0027973854113491976
5.15 -0.053607865406395214 -0.1360471809344529 9.802580484032813 -0.0004368600886464517 0.029582727494634656 0.002023772371797619
5.2 -0.06599618802882007 -0.13610000371938083 9.802230473096193 0.0006542868346350835 0.08343900645303828 0.003394449718653786
5.25 -0.06675100328037693 -0.13628767908629427 9.802532895729387 0.0017231058253127534 0.12370321656364698 0.004544549009639059
5.300000000000001 -0.07235368192569443 -0.13634634882175115 9.802551988376589 0.002543590313092607 0.14810674164225263 0.005379260383845851
5.3500000000000005 -0.08061426778559969 -0.13622114875001778 9.802503041822034 0.003541010066422902 0.16807213068575047 0.0051763957586308616
5.4 -0.08458304530883858 -0.13613958202605198 9.802619753705708 0.004426485054952532 0.18679660602921003 0.006034635330766855
5.45 -0.11486578761689739 -0.13571100151866033 9.801983790841037 0.005144886991859011 0.18471883857272484 0.006380910053519845
5.5 -0.14472663904059807 -0.13501200707243774 9.801812500594664 0.0038097131690487712 0.058831324860664426 0.0063125207013264096
5.550000000000001 -0.1572776659603976 -0.1344705421479402 9.802180265709616 0.0017918472957422576 -0.08763332033055769 0.006633816903452209
5.6000000000000005 -0.11899963118224881 -0.13459555657577443 9.80266833930006 -0.00019736592790312184 -0.16105691958320217 0.004355277401687049
5.65 -0.08617488753860292 -0.13479940690269412 9.80268758613755 -0.002065395513760752 -0.19510791718485618 0.0017149447586171512
5.7 -0.09083106608872128 -0.13476494006335474 9.80227964047506 -0.0032166510642305216 -0.1956400284171513 0.0017231578852779095
5.75 -0.09426764313043136 -0.13464966812099274 9.802398138852269 -0.004378670492615692 -0.2398077084277523 0.0007830701552304331
5.800000000000001 -0.038923543011245475 -0.1356617370238987 9.802954894565922 -0.00455999642011376 -0.14808272608979603 -0.00012151746184936117
5.8500000000000005 -0.03455075977201098 -0.13615820230438253 9.80238952712953 -0.002801351168058227 0.0005612812252032522 -0.001642167112061329
5.9 -0.03691612275965171 -0.13664457309515735 9.80226150178399 -0.0007505487610748751 0.13957477175771146 0.0008716863249695329
5.95 -0.0798514771664986 -0.13654949694813415 9.801738906619102 0.001126573470858711 0.2121089855888509 0.003108826556192279
6.0 -0.08803357669167318 -0.1365593896269852 9.80219978067262 0.0020552668330905944 0.1779586316130399 0.004911806341038387
6.050000000000001 -0.08084692312820582 -0.13666267104888022 9.802775512257051 0.0037089510544604243 0.1831162401807128 0.007196291571001468
6.1000000000000005 -0.08986513428266034 -0.13634286515282212 9.802613977511259 0.004875845319710915 0.1731899782970346 0.006963803707227737
6.15 -0.10790199328925185 -0.13586789531032792 9.802362439351374 0.005215112210803872 0.1356552156493078 0.007059749591651803
6.2 -0.134763864585219 -0.13514012227388214 9.802036490426836 0.004346550299235695 0.033412253221427615 0.006385134474006118
6.25 -0.1584829565116519 -0.1343512180786933 9.80202171162152 0.0028696452247343246 -0.11123887971627715 0.00523524319634417
6.300000000000001 -0.10562330852173091 -0.13476321490011964 9.802730330880511 0.0009949071109421085 -0.14363411289261302 0.0036114363768313725
6.3500000000000005 -0.08824599232073939 -0.13488657841727072 9.802417491034033 -0.00021329029984741668 -0.12701778907962555 0.0016210025248655586
6.4 -0.06320719390909146 -0.13526064055649448 9.80257908164532 -0.001331500111724917 -0.08986398437413941 0.002765149763321614
6.45 -0.06668899512091389 -0.13535067048601906 9.802241719031999 -0.0022560532014613255 -0.07063774408003456 0.0029782354952750693
6.5 -0.03311743210822767 -0.13606530564974495 9.802878467155802 -0.0017737230372961794 0.003165414476828161 0.001647251782378158
6.550000000000001 -0.02506435398985364 -0.13648140627122746 9.803093223159067 -0.00015734773522398573 0.11982933502115067 0.003887511560967272
6.6000000000000005 -0.06223143206472105 -0.13624820541113034 9.802612547751027 0.001440971648807998 0.1970779482681239 0.00541239524531238
6.65 -0.09130658658165025 -0.13604539384500872 9.80241786079821 0.0024462181635329728 0.21532078862506204 0.006426656761355289
6.7 -0.12226652450753939 -0.13564524000356265 9.802044348505643 0.0026686974354288226 0.16675891491536432 0.00645941759935175
6.75 -0.13435320981410853 -0.13540947693120897 9.802213989983507 0.0024650973215946076 0.09633893971170615 0.006577257640723178
6.800000000000001 -0.13444650969190058 -0.13515289911827616 9.802180299417328 0.001691644435216055 0.023997348942218454 0.006224325270498815
6.8500000000000005 -0.1155826688471408 -0.13525066502851696 9.802089961707606 0.0008754229964854491 -0.015271160995302726 0.005193433587563784
6.9 -0.09551969534579899 -0.13542892806813292 9.802180818165054 0.0002686223722971638 -0.04160611843549874 0.005084495343953725
6.95 -0.08548926781730272 -0.13548316481058495 9.802061799779962 -0.00017244064713029038 -0.05778422954291401 0.004109809885392513
7.0 -0.08924448071656743 -0.13553278781696043 9.802038774573804 0.00011351445883459755 -0.032061774181831385 0.002654795410896743
7.050000000000001 -0.10115073548112936 -0.1354547441686434 9.802361796938083 3.563076344323696e-05 -0.049184352776992984 0.004447709260157866
7.1000000000000005 -0.10744700572804208 -0.1352818519890164 9.802328733222806 -0.000441164325253868 -0.08240547104130842 0.0036119685928818926
7.15 -0.10847324311876473 -0.13520426003201938 9.802233353745983 -0.0009877948491778558 -0.12017152843374895 0.0027562928873074923
7.2 -0.09926392255306479 -0.13525206314440325 9.802518325151901 -0.0017795052851164637 -0.15506002924540055 0.00211295491095415
7.25 -0.0788715299198159 -0.13546692890462572 9.802969958658418 -0.002235190199913516 -0.15751139994071203 0.0016652507018480606
7.300000000000001 -0.07495419014881217 -0.13546902811343348 9.802736036860143 -0.002316604168091379 -0.14013249657336893 0.0012235033081871482
7.35 -0.06008870796098987 -0.13572357624892376 9.80267131301535 -0.0021933248342431906 -0.10512219297151186 0.0009067353099433684
7.4 -0.0635663797578937 -0.13582801410222836 9.802580735504955 -0.0016663443943673176 -0.05971602757262242 0.001133893598060309
7.45 -0.0555628153888543 -0.13606811124893206 9.802839573410544 -0.0009065866818665658 -0.004707237057733729 0.001780356637007623
7.5 -0.07690965435617007 -0.13595763794550123 9.802231568758492 6.516608603947424e-05 0.040784644976410635 0.002568547441539493
7.550000000000001 -0.08908939192352557 -0.13591298738915242 9.80239759876345 0.00047817307510779713 0.029514028082670538 0.0033942638543268434
7.6 -0.09452219722695043 -0.13580452775405893 9.802190283353932 0.0007915964864554392 0.02277726712116396 0.0032150469583209717
7.65 -0.0910985376534376 -0.13584015383018525 9.802371545869018 0.0010088813323281065 0.018596402496072723 0.0035736908325124345
7.7 -0.09469322236026764 -0.13577175439162764 9.802468151240314 0.0010642384054057646 0.006472810578941023 0.003727727012002994
7.75 -0.09050863057923815 -0.13571565248711534 9.80257887818193 0.0011542900048171075 -0.0018645132575260358 0.0037330586693030895
7.800000000000001 -0.07409338546493922 -0.1358274547368773 9.802745528073043 0.0012962016180055893 0.009371523086046408 0.0037413738524723224
7.85 -0.09152901069513697 -0.1355812891131379 9.80215987478182 0.00143185701230668 0.015053714377207495 0.0036024047561258746
7.9 -0.10503774637423358 -0.13537763563330954 9.802181182139302 0.0011517097165049484 -0.007363006075690198 0.0032898893437400024
7.95 -0.08160829722010263 -0.1356172061750301 9.802711931749217 0.0008027126219959414 -0.006525802124607032 0.003423290754960083
8.0 -0.07361697909553921 -0.13569475983282508 9.802573731100106 0.0008125473609748424 0.008287368719056765 0.003275856614551372
8.05 -0.0852296440304475 -0.13557591994481505 9.80249749006307 0.0005112125543136677 -0.005427612694299969 0.003038303738221358
8.1 -0.09271337851531292 -0.1354584083901673 9.802438951771832 8.589419845351918e-05 -0.021740471184707313 0.0031388270923069935
8.15 -0.06692522771980762 -0.1357947936789031 9.803087853168135 -0.00020769074219012111 -0.014587408428170526 0.003080053896208414
8.200000000000001 -0.08689495109158235 -0.13561438116816074 9.802349136771943 -9.532024257489686e-05 -0.005523440603429655 0.0029459870123802155
8.25 -0.0977480973021913 -0.13549241358411845 9.802206842577036 -0.00019311721073325932 -0.01751438077092465 0.0029547513800490532
8.3 -0.08638439056531651 -0.13564474057819986 9.802649674061891 -0.0004841124560306249 -0.030789758126019078 0.003036671839769728
8.35 -0.08065557235440658 -0.13572847270811558 9.802399441952833 -0.0004502177520465529 -0.0204551496733523 0.002955277251610621
8.4 -0.07173206230091023 -0.13594907547930365 9.802209003225967 0.0004610991981916107 0.03915647362726944 0.0020618791622109803
8.450000000000001 -0.057203499813303145 -0.13625173197456908 9.80228781756989 0.0014928514363297019 0.10890375746714531 0.003547498024059774
8.5 -0.06857906660959312 -0.13624282040148977 9.80220573912598 0.0026838174378529625 0.1566942870202049 0.004644572049258262
8.55 -0.10478311102358522 -0.1358614878506551 9.801839466511785 0.003244214195861149 0.14493721036036683 0.005381595239143884
8.6 -0.11694872450327505 -0.13556795651201814 9.80203709585545 0.003003272803168933 0.08461797396128043 0.006515604874699564
8.65 -0.10748703304607639 -0.1355009391824262 9.802561387200507 0.002472636900152382 0.02861173795709179 0.005685893079836794
8.700000000000001 -0.12745191472792738 -0.13506268717092035 9.802144047517947 0.0017854026129357388 -0.039974654802959066 0.004703042034244595
8.75 -0.12368828468712334 -0.13485988113424732 9.802295815458908 0.00028739744040915186 -0.11142650023757518 0.0035612454334441775
8.8 -0.1050175723515078 -0.1348430693584718 9.802709969939857 -0.0014445761782417113 -0.18178295005649198 0.0021923260634218993
8.85 -0.06444252436869335 -0.1353057402149908 9.802866037308217 -0.002312976754554574 -0.1568058007565172 0.0012930754262518492
8.9 -0.028637913021667787 -0.13588477589285514 9.802728301636947 -0.0022384919401653145 -0.07053496960720845 0.0005502886676313609
8.950000000000001 -0.02317763977972776 -0.13634101645934427 9.802661528990264 -0.000905191331396518 0.058385111767583014 0.0020841803962373395
9.0 -0.05045088377943097 -0.13638919784303047 9.802302231615304 0.0007870740073255026 0.16346422981544492 0.0019042936248886955
9.05 -0.08634260010241039 -0.13617675987732986 9.802142945574086 0.001871229849456899 0.16633146375922042 0.00390259830391384
9.1 -0.11742756352517354 -0.13592938421211734 9.802053125974066 0.002594085229870927 0.15733434971857088 0.005700811021717684
9.15 -0.12019713323259995 -0.13582726021888974 9.80232858372866 0.002887620687421244 0.1097474932870054 0.006207857286423746
9.2 -0.13694154261269886 -0.13539537460083692 9.80206216065536 0.0026102601126847215 0.028003647126840454 0.005539819799632221
9.25 -0.1399964653486203 -0.13502622769472458 9.802088714795214 0.0014869657061485002 -0.0655579848568091 0.004671326709947235
9.3 -0.12634819274995757 -0.13481611661916534 9.802416972754802 1.2340285331088255e-05 -0.1572220857643834 0.003608565792412385
9.35 -0.08613503895744182 -0.1351170210035306 9.802731008355394 -0.0012218535991914154 -0.17058699318000906 0.002722730001682241
9.4 -0.03155175259989019 -0.13575415716861877 9.803103124396886 -0.00190232781304279 -0.12877745283303846 0.002446209399681006
9.45 -0.02090593503722267 -0.13604632712819525 9.802683056233745 -0.0013634863070804708 -0.03165317419990478 0.002013528932210776
9.5 -0.03267988533943431 -0.13622179746309349 9.802587182844722 9.151009297754143e-05 0.07741541629138687 0.0015451923447225959
9.55 -0.05116833554217417 -0.13628423683075083 9.80259999070028 0.0009979323999813913 0.13206048161998296 0.0031565105378811745
9.6 -0.08108334693511425 -0.13620627365068905 9.802371881807648 0.0024505650221936766 0.19516309953649633 0.0038927713932536503
9.65 -0.09629801877997464 -0.1360606223723496 9.80236543211947 0.0031672130900867214 0.18091799509155734 0.003554826128202675
9.7 -0.1181571770896874 -0.135713651330547 9.802091598931518 0.0034446725778416267 0.13896164679946837 0.004023224098305777
9.75 -0.12546130337694386 -0.13548733325731915 9.80217881910995 0.003280557824564226 0.08188483894929018 0.004881460985194671
9.8 -0.11983645593117201 -0.13532674585267557 9.802391442898795 0.00280087984124366 0.0357359923009682 0.0046535109844703946
9.85 -0.1054125713396355 -0.1353315981083284 9.802487740199599 0.0021598831914708136 0.012009198171295744 0.005441507319788458
9.9 -0.08193120271636593 -0.13549709053915907 9.802614526240559 0.0015289121549146257 0.0069550460568911475 0.006676415951934325
9.95 -0.07697358676927381 -0.1354610776079729 9.802326600029009 0.0010531546728636896 0.015856752011091813 0.007031407738733837
10.0 -0.0846721222413129 -0.135472677573277 9.802398882715325 0.0014608076346142149 0.06246675652106187 0.00656668242817158
10.05 -0.10945288601099296 -0.13520022177472996 9.801941599683623 0.0005927432678097712 0.03140565413783534 0.006165837552825936
10.1 -0.1262069870837625 -0.13498959835399893 9.801871120466043 -0.0003261518107144315 -0.03761298684476729 0.005236366370762022
10.15 -0.12238511369526073 -0.13501680672528063 9.802073078512752 -0.0013424562614496164 -0.09740375817174275 0.004175205568875276
10.2 -0.11023235845071469 -0.13514263448967598 9.802147929945916 -0.0022793834458426925 -0.14640114038264834 0.003975882166786513
10.25 -0.1054710529546667 -0.13521857011649777 9.802108583973254 -0.0027505740435706215 -0.17560609082566264 0.002777551796361629
10.3 -0.10272141183367353 -0.1352123618450876 9.80229204895659 -0.003064123710096752 -0.19526919039384405 0.0014723220484049867
10.35 -0.07760522710456176 -0.13557176565726178 9.802748818831503 -0.0031037677951458627 -0.1755917310293698 0.0014203057861593353
10.4 -0.044107837468660795 -0.13609110596408247 9.803097318894324 -0.002462416258711651 -0.10914852541875868 0.0015812726293718408
10.45 -0.021982423090507353 -0.13650342450912578 9.80305660647572 -0.0012616016125519105 -0.010070441009127807 0.0017696803104899374
10.5 -0.03806153249253732 -0.13651462139329215 9.802621315034393 0.0007136095058055733 0.10012741713411634 0.001987577860911666
10.55 -0.0651456709746353 -0.13638752477551946 9.80237186135097 0.0018862828488132905 0.1400424172500587 0.0016394649185834513
10.6 -0.06519795870768826 -0.13647563527884202 9.802712968445835 0.003153380452686937 0.17980882656144162 0.0039407355920589625
10.65 -0.08208354208551974 -0.1362526142726019 9.80258873137462 0.004465709555448776 0.21028607285370565 0.005825568304551547
10.7 -0.10946966230497644 -0.1357736884290015 9.80224984919177 0.004801732627947503 0.18059970087426597 0.0056959360316698356
10.75 -0.13048517231657655 -0.13530238975088593 9.802103439969498 0.004551942003050784 0.12491284854643368 0.006426114792077703
10.8 -0.1276561961879968 -0.13508004286994682 9.80234209476153 0.0036730691818026226 0.06179725675048561 0.006604948679766643
10.85 -0.126304588388162 -0.1349024115786799 9.802179330271064 0.0024719089140971423 0.006780472640973194 0.006011676756163309
10.9 -0.10441180298757737 -0.13503462640299957 9.802307857982012 0.0010007178270326435 -0.03701481221546887 0.006220193831346862
10.95 -0.0806895793133835 -0.13528356899143465 9.802315516196126 -5.663337388121232e-05 -0.04588537803162308 0.005583677749609322
11.0 -0.09061739896444289 -0.13526679520090276 9.802098446043878 -0.0004953080097335092 -0.04350209042201402 0.00443887200179855
11.05 -0.08963513154064372 -0.1354376079854134 9.802191608095466 -0.0006910133311129271 -0.026757877948530195 0.0029804099452332847
11.1 -0.1065266448168067 -0.13537399627162844 9.801986480289136 -0.0005126681226809632 -0.025577198289932233 0.003759650799990323
11.15 -0.1177370594931353 -0.13520419870743036 9.80201125621257 -0.0011942538854776597 -0.07888930179364496 0.003184089478217216
